9	J	1434
8	R	1434
8	J	1439
7	R	1439
7	J	1444
16	R	1444
16	J	1449
15	R	1449
15	J	1454
14	R	1454
14	J	1459
13	R	1459
13	J	1464
12	R	1464
12	J	1469
11	R	1469
11	J	1474
10	R	1474
10	J	1479
9	R	1479
9	J	1484
8	R	1484
8	J	1489
7	R	1489
7	J	1494
16	R	1494
16	J	1499
15	R	1499
15	J	1504
14	R	1504
14	J	1509
13	R	1509
13	J	1514
12	R	1514
12	J	1519
11	R	1519
11	J	1524
10	R	1524
10	J	1529
9	R	1529
9	J	1534
8	R	1534
8	J	1539
7	R	1539
7	J	1544
16	R	1544
16	J	1549
15	R	1549
15	J	1554
14	R	1554
14	J	1559
13	R	1559
13	J	1564
12	R	1564
12	J	1569
11	R	1569
11	J	1574
10	R	1574
10	J	1579
9	R	1579
9	J	1584
8	R	1584
8	J	1589
7	R	1589
7	J	1594
16	R	1594
16	J	1599
15	R	1599
15	J	1604
14	R	1604
14	J	1609
13	R	1609
13	J	1614
12	R	1614
12	J	1619
11	R	1619
11	J	1624
10	R	1624
10	J	1629
9	R	1629
9	J	1634
8	R	1634
8	J	1639
7	R	1639
7	J	1644
16	R	1644
16	J	1649
15	R	1649
15	J	1654
14	R	1654
14	J	1659
13	R	1659
13	J	1664
12	R	1664
12	J	1669
11	R	1669
11	J	1674
10	R	1674
10	J	1679
9	R	1679
9	J	1684
8	R	1684
8	J	1689
7	R	1689
7	J	1694
16	R	1694
16	J	1699
15	R	1699
15	J	1704
14	R	1704
14	J	1709
13	R	1709
13	J	1714
12	R	1714
12	J	1719
11	R	1719
11	J	1724
10	R	1724
10	J	1729
9	R	1729
9	J	1734
8	R	1734
8	J	1739
7	R	1739
7	J	1744
16	R	1744
16	J	1749
15	R	1749
15	J	1754
14	R	1754
14	J	1759
13	R	1759
13	J	1764
12	R	1764
12	J	1769
11	R	1769
11	J	1774
10	R	1774
10	J	1779
9	R	1779
9	J	1784
8	R	1784
8	J	1789
7	R	1789
7	J	1794
16	R	1794
16	J	1799
15	R	1799
15	J	1804
14	R	1804
14	J	1809
13	R	1809
13	J	1814
12	R	1814
12	J	1819
11	R	1819
11	J	1824
10	R	1824
10	J	1829
9	R	1829
9	J	1834
8	R	1834
8	J	1839
7	R	1839
7	J	1844
16	R	1844
16	J	1849
15	R	1849
15	J	1854
14	R	1854
14	J	1859
13	R	1859
13	J	1864
12	R	1864
12	J	1869
11	R	1869
11	J	1874
10	R	1874
10	J	1879
9	R	1879
9	J	1884
8	R	1884
8	J	1889
7	R	1889
7	J	1894
16	R	1894
16	W	1894
15	R	1894
15	J	1899
14	R	1899
14	J	1904
13	R	1904
13	J	1909
12	R	1909
12	J	1914
11	R	1914
11	J	1919
10	R	1919
10	J	1924
9	R	1924
9	J	1929
8	R	1929
8	J	1934
7	R	1934
7	J	1939
15	R	1939
15	J	1944
14	R	1944
14	J	1949
13	R	1949
13	J	1954
12	R	1954
12	J	1959
11	R	1959
11	J	1964
10	R	1964
10	J	1969
9	R	1969
9	J	1974
8	R	1974
8	J	1979
7	R	1979
7	J	1984
15	R	1984
15	J	1989
14	R	1989
14	J	1994
13	R	1994
16	J	1999
13	J	1999
16	R	1999
16	W	1999
12	R	1999
12	J	2004
11	R	2004
11	J	2009
10	R	2009
10	J	2014
9	R	2014
9	J	2019
8	R	2019
8	J	2024
7	R	2024
7	J	2029
15	R	2029
15	J	2034
14	R	2034
14	J	2039
13	R	2039
13	J	2044
12	R	2044
12	J	2049
11	R	2049
11	J	2054
10	R	2054
10	J	2059
9	R	2059
9	J	2064
8	R	2064
8	J	2069
7	R	2069
7	J	2074
15	R	2074
15	J	2079
14	R	2079
14	J	2084
13	R	2084
13	J	2089
12	R	2089
12	J	2094
11	R	2094
11	J	2099
10	R	2099
16	J	2104
10	J	2104
16	R	2104
16	W	2104
9	R	2104
9	J	2109
8	R	2109
8	J	2114
7	R	2114
7	J	2119
15	R	2119
15	J	2124
14	R	2124
14	J	2129
13	R	2129
13	J	2134
12	R	2134
12	J	2139
11	R	2139
11	J	2144
10	R	2144
10	J	2149
9	R	2149
9	J	2154
8	R	2154
8	J	2159
7	R	2159
7	J	2164
15	R	2164
15	J	2169
14	R	2169
14	J	2174
13	R	2174
13	J	2179
12	R	2179
12	J	2184
11	R	2184
11	J	2189
10	R	2189
10	J	2194
9	R	2194
9	J	2199
8	R	2199
8	J	2204
7	R	2204
16	J	2209
7	J	2209
16	R	2209
16	W	2209
15	R	2209
15	J	2214
14	R	2214
14	J	2219
13	R	2219
13	J	2224
12	R	2224
12	J	2229
11	R	2229
11	J	2234
10	R	2234
10	J	2239
9	R	2239
9	J	2244
8	R	2244
8	J	2249
7	R	2249
7	J	2254
15	R	2254
15	J	2259
14	R	2259
14	J	2264
13	R	2264
13	J	2269
12	R	2269
12	J	2274
11	R	2274
11	J	2279
10	R	2279
10	J	2284
9	R	2284
9	J	2289
8	R	2289
8	J	2294
7	R	2294
7	J	2299
15	R	2299
15	J	2304
14	R	2304
14	J	2309
13	R	2309
16	J	2314
13	J	2314
16	R	2314
16	W	2314
12	R	2314
12	J	2319
11	R	2319
11	J	2324
10	R	2324
10	J	2329
9	R	2329
9	J	2334
8	R	2334
8	J	2339
7	R	2339
7	J	2344
15	R	2344
15	J	2349
14	R	2349
14	J	2354
13	R	2354
13	J	2359
12	R	2359
12	J	2364
11	R	2364
11	J	2369
10	R	2369
10	J	2374
9	R	2374
9	J	2379
8	R	2379
8	J	2384
7	R	2384
7	J	2389
15	R	2389
15	J	2394
14	R	2394
14	J	2399
13	R	2399
13	J	2404
12	R	2404
12	J	2409
11	R	2409
11	J	2414
10	R	2414
16	J	2419
10	J	2419
16	R	2419
16	W	2419
9	R	2419
9	J	2424
8	R	2424
8	J	2429
7	R	2429
7	J	2434
15	R	2434
15	J	2439
14	R	2439
14	J	2444
13	R	2444
13	J	2449
12	R	2449
12	J	2454
11	R	2454
11	J	2459
10	R	2459
10	J	2464
9	R	2464
9	J	2469
8	R	2469
8	J	2474
7	R	2474
7	J	2479
15	R	2479
15	J	2484
14	R	2484
14	J	2489
13	R	2489
13	J	2494
12	R	2494
12	J	2499
11	R	2499
11	J	2504
10	R	2504
10	J	2509
9	R	2509
9	J	2514
8	R	2514
8	J	2519
7	R	2519
16	J	2524
7	J	2524
16	R	2524
16	W	2524
15	R	2524
15	J	2529
14	R	2529
14	J	2534
13	R	2534
13	J	2539
12	R	2539
12	J	2544
11	R	2544
11	J	2549
10	R	2549
10	J	2554
9	R	2554
9	J	2559
8	R	2559
8	J	2564
7	R	2564
7	J	2569
15	R	2569
15	J	2574
14	R	2574
14	J	2579
13	R	2579
13	J	2584
12	R	2584
12	J	2589
11	R	2589
11	J	2594
10	R	2594
10	J	2599
9	R	2599
9	J	2604
8	R	2604
8	J	2609
7	R	2609
7	J	2614
15	R	2614
15	J	2619
14	R	2619
14	J	2624
13	R	2624
16	J	2629
13	J	2629
16	R	2629
16	W	2629
12	R	2629
12	J	2634
11	R	2634
11	J	2639
10	R	2639
10	J	2644
9	R	2644
9	J	2649
8	R	2649
8	J	2654
7	R	2654
7	J	2659
15	R	2659
15	J	2664
14	R	2664
14	J	2669
13	R	2669
13	J	2674
12	R	2674
12	J	2679
11	R	2679
11	J	2684
10	R	2684
10	J	2689
9	R	2689
9	J	2694
8	R	2694
8	J	2699
7	R	2699
7	J	2704
15	R	2704
15	J	2709
14	R	2709
14	J	2714
13	R	2714
13	J	2719
12	R	2719
12	J	2724
11	R	2724
11	J	2729
10	R	2729
16	J	2734
10	J	2734
16	R	2734
16	W	2734
9	R	2734
9	J	2739
8	R	2739
8	J	2744
7	R	2744
7	J	2749
15	R	2749
15	J	2754
14	R	2754
14	J	2759
13	R	2759
13	J	2764
12	R	2764
12	J	2769
11	R	2769
11	J	2774
10	R	2774
10	J	2779
9	R	2779
9	J	2784
8	R	2784
8	J	2789
7	R	2789
7	J	2794
15	R	2794
15	W	2794
14	R	2794
14	J	2799
13	R	2799
13	J	2804
12	R	2804
12	J	2809
11	R	2809
11	J	2814
10	R	2814
10	J	2819
9	R	2819
9	J	2824
8	R	2824
8	J	2829
7	R	2829
7	J	2834
14	R	2834
16	J	2839
14	J	2839
16	R	2839
16	E	2839
6	J	2839
6	R	2839
6	W	2840
13	R	2840
13	J	2845
12	R	2845
12	J	2850
11	R	2850
11	J	2855
10	R	2855
10	J	2860
9	R	2860
9	J	2865
8	R	2865
8	J	2870
7	R	2870
7	J	2875
14	R	2875
14	J	2880
13	R	2880
13	J	2885
12	R	2885
12	J	2890
11	R	2890
15	J	2895
11	J	2895
15	R	2895
15	W	2895
10	R	2895
10	J	2900
9	R	2900
9	J	2905
8	R	2905
8	J	2910
7	R	2910
7	J	2915
14	R	2915
14	J	2920
13	R	2920
13	J	2925
12	R	2925
12	J	2930
11	R	2930
11	J	2935
10	R	2935
10	J	2940
9	R	2940
9	J	2945
8	R	2945
8	J	2950
7	R	2950
7	J	2955
14	R	2955
14	J	2960
13	R	2960
13	J	2965
12	R	2965
12	J	2970
11	R	2970
11	J	2975
10	R	2975
10	J	2980
9	R	2980
9	J	2985
8	R	2985
8	J	2990
7	R	2990
7	J	2995
14	R	2995
15	J	3000
14	J	3000
15	R	3000
15	W	3000
13	R	3000
13	J	3005
12	R	3005
12	J	3010
11	R	3010
11	J	3015
10	R	3015
10	J	3020
9	R	3020
9	J	3025
8	R	3025
8	J	3030
7	R	3030
7	J	3035
14	R	3035
14	J	3040
13	R	3040
13	J	3045
12	R	3045
12	J	3050
11	R	3050
11	J	3055
10	R	3055
10	J	3060
9	R	3060
9	J	3065
8	R	3065
8	J	3070
7	R	3070
3	J	3075
7	J	3075
3	R	3075
3	W	3078
14	R	3078
14	J	3083
13	R	3083
13	J	3088
12	R	3088
12	J	3093
11	R	3093
11	J	3098
10	R	3098
15	J	3103
10	J	3103
15	R	3103
15	W	3103
9	R	3103
9	J	3108
8	R	3108
8	J	3113
7	R	3113
7	J	3118
14	R	3118
14	J	3123
13	R	3123
13	J	3128
12	R	3128
12	J	3133
11	R	3133
11	J	3138
10	R	3138
10	J	3143
9	R	3143
9	J	3148
8	R	3148
8	J	3153
7	R	3153
7	J	3158
14	R	3158
14	J	3163
13	R	3163
13	J	3168
12	R	3168
12	J	3173
11	R	3173
11	J	3178
10	R	3178
10	J	3183
9	R	3183
9	J	3188
8	R	3188
8	J	3193
7	R	3193
7	J	3198
14	R	3198
14	J	3203
13	R	3203
15	J	3208
13	J	3208
15	R	3208
15	W	3208
12	R	3208
12	J	3213
11	R	3213
11	J	3218
10	R	3218
10	J	3223
9	R	3223
9	J	3228
8	R	3228
8	J	3233
7	R	3233
7	J	3238
14	R	3238
14	J	3243
13	R	3243
13	J	3248
12	R	3248
12	J	3253
11	R	3253
11	J	3258
10	R	3258
10	J	3263
9	R	3263
9	J	3268
8	R	3268
8	J	3273
7	R	3273
7	J	3278
14	R	3278
14	J	3283
13	R	3283
13	J	3288
12	R	3288
12	J	3293
11	R	3293
11	J	3298
10	R	3298
10	J	3303
9	R	3303
9	J	3308
8	R	3308
15	J	3313
8	J	3313
15	R	3313
15	W	3313
7	R	3313
7	J	3318
14	R	3318
14	J	3323
13	R	3323
13	J	3328
12	R	3328
12	J	3333
11	R	3333
11	J	3338
10	R	3338
10	J	3343
9	R	3343
9	J	3348
8	R	3348
8	J	3353
7	R	3353
7	J	3358
14	R	3358
14	J	3363
13	R	3363
13	J	3368
12	R	3368
12	J	3373
11	R	3373
11	J	3378
10	R	3378
10	J	3383
9	R	3383
9	J	3388
8	R	3388
8	J	3393
7	R	3393
7	J	3398
14	R	3398
14	J	3403
13	R	3403
13	J	3408
12	R	3408
12	J	3413
11	R	3413
15	J	3418
11	J	3418
15	R	3418
15	W	3418
10	R	3418
10	J	3423
9	R	3423
9	J	3428
8	R	3428
8	J	3433
7	R	3433
7	J	3438
14	R	3438
14	J	3443
13	R	3443
13	J	3448
12	R	3448
12	J	3453
11	R	3453
11	J	3458
10	R	3458
10	J	3463
9	R	3463
9	J	3468
8	R	3468
8	J	3473
7	R	3473
7	J	3478
14	R	3478
14	J	3483
13	R	3483
13	J	3488
12	R	3488
12	J	3493
11	R	3493
11	J	3498
10	R	3498
10	J	3503
9	R	3503
9	J	3508
8	R	3508
8	J	3513
7	R	3513
7	J	3518
14	R	3518
15	J	3523
14	J	3523
15	R	3523
15	W	3523
13	R	3523
13	J	3528
12	R	3528
12	J	3533
11	R	3533
11	J	3538
10	R	3538
10	J	3543
9	R	3543
9	J	3548
8	R	3548
8	J	3553
7	R	3553
7	J	3558
14	R	3558
14	J	3563
13	R	3563
13	J	3568
12	R	3568
12	J	3573
11	R	3573
11	J	3578
10	R	3578
10	J	3583
9	R	3583
9	J	3588
8	R	3588
8	J	3593
7	R	3593
7	J	3598
14	R	3598
14	W	3598
13	R	3598
13	J	3603
12	R	3603
12	J	3608
11	R	3608
11	J	3613
10	R	3613
10	J	3618
9	R	3618
9	J	3623
8	R	3623
15	J	3628
8	J	3628
15	R	3628
15	E	3628
6	J	3628
6	R	3628
6	W	3629
7	R	3629
7	J	3634
13	R	3634
13	J	3639
12	R	3639
12	J	3644
11	R	3644
11	J	3649
10	R	3649
10	J	3654
9	R	3654
9	J	3659
8	R	3659
8	J	3664
7	R	3664
7	J	3669
13	R	3669
13	J	3674
12	R	3674
12	J	3679
11	R	3679
11	J	3684
10	R	3684
10	J	3689
9	R	3689
9	J	3694
8	R	3694
14	J	3699
8	J	3699
14	R	3699
14	W	3699
7	R	3699
7	J	3704
13	R	3704
13	J	3709
12	R	3709
12	J	3714
11	R	3714
11	J	3719
10	R	3719
10	J	3724
9	R	3724
9	J	3729
8	R	3729
8	J	3734
7	R	3734
7	J	3739
13	R	3739
13	J	3744
12	R	3744
12	J	3749
11	R	3749
11	J	3754
10	R	3754
10	J	3759
9	R	3759
9	J	3764
8	R	3764
8	J	3769
7	R	3769
7	J	3774
13	R	3774
13	J	3779
12	R	3779
12	J	3784
11	R	3784
11	J	3789
10	R	3789
10	J	3794
9	R	3794
9	J	3799
8	R	3799
14	J	3804
8	J	3804
14	R	3804
14	W	3804
7	R	3804
7	J	3809
13	R	3809
13	J	3814
12	R	3814
12	J	3819
11	R	3819
11	J	3824
10	R	3824
10	J	3829
9	R	3829
9	J	3834
8	R	3834
8	J	3839
7	R	3839
7	J	3844
13	R	3844
13	J	3849
12	R	3849
12	J	3854
11	R	3854
11	J	3859
10	R	3859
10	J	3864
9	R	3864
9	J	3869
8	R	3869
8	J	3874
7	R	3874
7	J	3879
13	R	3879
13	J	3884
12	R	3884
12	J	3889
11	R	3889
11	J	3894
10	R	3894
10	J	3899
9	R	3899
9	J	3904
8	R	3904
14	J	3909
8	J	3909
14	R	3909
14	W	3909
7	R	3909
7	J	3914
13	R	3914
13	J	3919
12	R	3919
12	J	3924
11	R	3924
11	J	3929
10	R	3929
10	J	3934
9	R	3934
9	J	3939
8	R	3939
8	J	3944
7	R	3944
7	J	3949
13	R	3949
13	J	3954
12	R	3954
12	J	3959
11	R	3959
11	J	3964
10	R	3964
10	J	3969
9	R	3969
9	J	3974
8	R	3974
8	J	3979
7	R	3979
7	J	3984
13	R	3984
13	J	3989
12	R	3989
12	J	3994
11	R	3994
11	J	3999
10	R	3999
10	J	4004
9	R	4004
9	J	4009
8	R	4009
14	J	4014
8	J	4014
14	R	4014
14	W	4014
7	R	4014
7	J	4019
13	R	4019
13	J	4024
12	R	4024
12	J	4029
11	R	4029
11	J	4034
10	R	4034
10	J	4039
9	R	4039
9	J	4044
8	R	4044
8	J	4049
7	R	4049
7	J	4054
13	R	4054
13	J	4059
12	R	4059
12	J	4064
11	R	4064
11	J	4069
10	R	4069
10	J	4074
9	R	4074
9	J	4079
8	R	4079
8	J	4084
7	R	4084
7	J	4089
13	R	4089
13	J	4094
12	R	4094
12	J	4099
11	R	4099
11	J	4104
10	R	4104
10	J	4109
9	R	4109
9	J	4114
8	R	4114
14	J	4119
8	J	4119
14	R	4119
14	W	4119
7	R	4119
7	J	4124
13	R	4124
13	J	4129
12	R	4129
12	J	4134
11	R	4134
11	J	4139
10	R	4139
10	J	4144
9	R	4144
9	J	4149
8	R	4149
8	J	4154
7	R	4154
7	J	4159
13	R	4159
13	J	4164
12	R	4164
12	J	4169
11	R	4169
11	J	4174
10	R	4174
10	J	4179
9	R	4179
9	J	4184
8	R	4184
8	J	4189
7	R	4189
7	J	4194
13	R	4194
13	J	4199
12	R	4199
12	J	4204
11	R	4204
11	J	4209
10	R	4209
10	J	4214
9	R	4214
9	J	4219
8	R	4219
14	J	4224
8	J	4224
14	R	4224
14	W	4224
7	R	4224
7	J	4229
13	R	4229
13	J	4234
12	R	4234
12	J	4239
11	R	4239
11	J	4244
10	R	4244
10	J	4249
9	R	4249
9	J	4254
8	R	4254
8	J	4259
7	R	4259
7	J	4264
13	R	4264
13	J	4269
12	R	4269
12	J	4274
11	R	4274
11	J	4279
10	R	4279
10	J	4284
9	R	4284
9	J	4289
8	R	4289
8	J	4294
7	R	4294
7	J	4299
13	R	4299
13	W	4299
12	R	4299
12	J	4304
11	R	4304
11	J	4309
10	R	4309
10	J	4314
9	R	4314
9	J	4319
8	R	4319
8	J	4324
7	R	4324
14	J	4329
7	J	4329
14	R	4329
14	E	4329
6	J	4329
6	R	4329
6	W	4330
12	R	4330
12	J	4335
11	R	4335
11	J	4340
10	R	4340
10	J	4345
9	R	4345
9	J	4350
8	R	4350
8	J	4355
7	R	4355
7	J	4360
12	R	4360
12	J	4365
11	R	4365
11	J	4370
10	R	4370
10	J	4375
9	R	4375
9	J	4380
8	R	4380
8	J	4385
7	R	4385
7	J	4390
12	R	4390
12	J	4395
11	R	4395
13	J	4400
11	J	4400
13	R	4400
13	W	4400
10	R	4400
10	J	4405
9	R	4405
9	J	4410
8	R	4410
8	J	4415
7	R	4415
7	J	4420
12	R	4420
12	J	4425
11	R	4425
11	J	4430
10	R	4430
10	J	4435
9	R	4435
9	J	4440
8	R	4440
8	J	4445
7	R	4445
7	J	4450
12	R	4450
12	J	4455
11	R	4455
11	J	4460
10	R	4460
10	J	4465
9	R	4465
9	J	4470
8	R	4470
8	J	4475
7	R	4475
7	J	4480
12	R	4480
12	J	4485
11	R	4485
11	J	4490
10	R	4490
10	J	4495
9	R	4495
9	J	4500
8	R	4500
13	J	4505
8	J	4505
13	R	4505
13	W	4505
7	R	4505
7	J	4510
12	R	4510
12	J	4515
11	R	4515
11	J	4520
10	R	4520
10	J	4525
9	R	4525
9	J	4530
8	R	4530
8	J	4535
7	R	4535
7	J	4540
12	R	4540
12	J	4545
11	R	4545
11	J	4550
10	R	4550
10	J	4555
9	R	4555
9	J	4560
8	R	4560
8	J	4565
7	R	4565
7	J	4570
12	R	4570
12	J	4575
11	R	4575
11	J	4580
10	R	4580
10	J	4585
9	R	4585
9	J	4590
8	R	4590
8	J	4595
7	R	4595
7	J	4600
12	R	4600
12	J	4605
11	R	4605
13	J	4610
11	J	4610
13	R	4610
13	W	4610
10	R	4610
10	J	4615
9	R	4615
9	J	4620
8	R	4620
8	J	4625
7	R	4625
7	J	4630
12	R	4630
12	J	4635
11	R	4635
11	J	4640
10	R	4640
10	J	4645
9	R	4645
9	J	4650
8	R	4650
8	J	4655
7	R	4655
7	J	4660
12	R	4660
12	J	4665
11	R	4665
11	J	4670
10	R	4670
10	J	4675
9	R	4675
9	J	4680
8	R	4680
8	J	4685
7	R	4685
7	J	4690
12	R	4690
12	J	4695
11	R	4695
11	J	4700
10	R	4700
10	J	4705
9	R	4705
9	J	4710
8	R	4710
13	J	4715
8	J	4715
13	R	4715
13	W	4715
7	R	4715
7	J	4720
12	R	4720
12	J	4725
11	R	4725
11	J	4730
10	R	4730
10	J	4735
9	R	4735
9	J	4740
8	R	4740
8	J	4745
7	R	4745
7	J	4750
12	R	4750
12	J	4755
11	R	4755
11	J	4760
10	R	4760
10	J	4765
9	R	4765
9	J	4770
8	R	4770
8	J	4775
7	R	4775
7	J	4780
12	R	4780
12	J	4785
11	R	4785
11	J	4790
10	R	4790
10	J	4795
9	R	4795
9	J	4800
8	R	4800
8	J	4805
7	R	4805
7	J	4810
12	R	4810
12	J	4815
11	R	4815
13	J	4820
11	J	4820
13	R	4820
13	W	4820
10	R	4820
10	J	4825
9	R	4825
9	J	4830
8	R	4830
8	J	4835
7	R	4835
7	J	4840
12	R	4840
12	J	4845
11	R	4845
11	J	4850
10	R	4850
10	J	4855
9	R	4855
9	J	4860
8	R	4860
8	J	4865
7	R	4865
7	J	4870
12	R	4870
12	W	4870
11	R	4870
11	J	4875
10	R	4875
10	J	4880
9	R	4880
9	J	4885
8	R	4885
8	J	4890
7	R	4890
7	J	4895
11	R	4895
11	J	4900
10	R	4900
10	J	4905
9	R	4905
9	J	4910
8	R	4910
8	J	4915
7	R	4915
7	J	4920
11	R	4920
13	J	4925
11	J	4925
13	R	4925
13	E	4925
6	J	4925
6	R	4925
6	W	4926
10	R	4926
10	J	4931
9	R	4931
9	J	4936
8	R	4936
8	J	4941
7	R	4941
7	J	4946
11	R	4946
11	J	4951
10	R	4951
10	J	4956
9	R	4956
9	J	4961
8	R	4961
8	J	4966
7	R	4966
12	J	4971
7	J	4971
12	R	4971
12	W	4971
11	R	4971
11	J	4976
10	R	4976
10	J	4981
9	R	4981
9	J	4986
8	R	4986
8	J	4991
7	R	4991
7	J	4996
11	R	4996
11	J	5001
10	R	5001
10	J	5006
9	R	5006
9	J	5011
8	R	5011
8	J	5016
7	R	5016
7	J	5021
11	R	5021
11	J	5026
10	R	5026
10	J	5031
9	R	5031
9	J	5036
8	R	5036
8	J	5041
7	R	5041
7	J	5046
11	R	5046
11	J	5051
10	R	5051
10	J	5056
9	R	5056
9	J	5061
8	R	5061
8	J	5066
7	R	5066
7	J	5071
11	R	5071
12	J	5076
11	J	5076
12	R	5076
12	W	5076
10	R	5076
10	J	5081
9	R	5081
9	J	5086
8	R	5086
8	J	5091
7	R	5091
7	J	5096
11	R	5096
11	J	5101
10	R	5101
10	J	5106
9	R	5106
9	J	5111
8	R	5111
8	J	5116
7	R	5116
7	J	5121
11	R	5121
11	J	5126
10	R	5126
10	J	5131
9	R	5131
9	J	5136
8	R	5136
8	J	5141
7	R	5141
7	J	5146
11	R	5146
11	J	5151
10	R	5151
10	J	5156
9	R	5156
9	J	5161
8	R	5161
8	J	5166
7	R	5166
7	J	5171
11	R	5171
11	J	5176
10	R	5176
12	J	5181
10	J	5181
12	R	5181
12	W	5181
9	R	5181
9	J	5186
8	R	5186
8	J	5191
7	R	5191
7	J	5196
11	R	5196
11	J	5201
10	R	5201
10	J	5206
9	R	5206
9	J	5211
8	R	5211
8	J	5216
7	R	5216
7	J	5221
11	R	5221
11	J	5226
10	R	5226
10	J	5231
9	R	5231
9	J	5236
8	R	5236
8	J	5241
7	R	5241
7	J	5246
11	R	5246
11	J	5251
10	R	5251
10	J	5256
9	R	5256
9	J	5261
8	R	5261
8	J	5266
7	R	5266
7	J	5271
11	R	5271
11	J	5276
10	R	5276
10	J	5281
9	R	5281
12	J	5286
9	J	5286
12	R	5286
12	W	5286
8	R	5286
8	J	5291
7	R	5291
7	J	5296
11	R	5296
11	J	5301
10	R	5301
10	J	5306
9	R	5306
9	J	5311
8	R	5311
8	J	5316
7	R	5316
7	J	5321
11	R	5321
11	J	5326
