9	J	1374
8	R	1374
8	J	1379
7	R	1379
7	J	1384
16	R	1384
16	J	1389
15	R	1389
15	J	1394
14	R	1394
14	J	1399
13	R	1399
13	J	1404
12	R	1404
12	J	1409
11	R	1409
11	J	1414
10	R	1414
10	J	1419
9	R	1419
9	J	1424
8	R	1424
8	J	1429
7	R	1429
7	J	1434
16	R	1434
16	J	1439
15	R	1439
15	J	1444
14	R	1444
14	J	1449
13	R	1449
13	J	1454
12	R	1454
12	J	1459
11	R	1459
11	J	1464
10	R	1464
10	J	1469
9	R	1469
9	J	1474
8	R	1474
8	J	1479
7	R	1479
7	J	1484
16	R	1484
16	J	1489
15	R	1489
15	J	1494
14	R	1494
14	J	1499
13	R	1499
13	J	1504
12	R	1504
12	J	1509
11	R	1509
11	J	1514
10	R	1514
10	J	1519
9	R	1519
9	J	1524
8	R	1524
8	J	1529
7	R	1529
7	J	1534
16	R	1534
16	J	1539
15	R	1539
15	J	1544
14	R	1544
14	J	1549
13	R	1549
13	J	1554
12	R	1554
12	J	1559
11	R	1559
11	J	1564
10	R	1564
10	J	1569
9	R	1569
9	J	1574
8	R	1574
8	J	1579
7	R	1579
7	J	1584
16	R	1584
16	J	1589
15	R	1589
15	J	1594
14	R	1594
14	J	1599
13	R	1599
13	J	1604
12	R	1604
12	J	1609
11	R	1609
11	J	1614
10	R	1614
10	J	1619
9	R	1619
9	J	1624
8	R	1624
8	J	1629
7	R	1629
7	J	1634
16	R	1634
16	J	1639
15	R	1639
15	J	1644
14	R	1644
14	J	1649
13	R	1649
13	J	1654
12	R	1654
12	J	1659
11	R	1659
11	J	1664
10	R	1664
10	J	1669
9	R	1669
9	J	1674
8	R	1674
8	J	1679
7	R	1679
7	J	1684
16	R	1684
16	J	1689
15	R	1689
15	J	1694
14	R	1694
14	J	1699
13	R	1699
13	J	1704
12	R	1704
12	J	1709
11	R	1709
11	J	1714
10	R	1714
10	J	1719
9	R	1719
9	J	1724
8	R	1724
8	J	1729
7	R	1729
7	J	1734
16	R	1734
16	J	1739
15	R	1739
15	J	1744
14	R	1744
14	J	1749
13	R	1749
13	J	1754
12	R	1754
12	J	1759
11	R	1759
11	J	1764
10	R	1764
10	J	1769
9	R	1769
9	J	1774
8	R	1774
8	J	1779
7	R	1779
7	J	1784
16	R	1784
16	J	1789
15	R	1789
15	J	1794
14	R	1794
14	J	1799
13	R	1799
13	J	1804
12	R	1804
12	J	1809
11	R	1809
11	J	1814
10	R	1814
10	J	1819
9	R	1819
9	J	1824
8	R	1824
8	J	1829
7	R	1829
7	J	1834
16	R	1834
16	W	1834
15	R	1834
15	J	1839
14	R	1839
14	J	1844
13	R	1844
13	J	1849
12	R	1849
12	J	1854
11	R	1854
11	J	1859
10	R	1859
10	J	1864
9	R	1864
9	J	1869
8	R	1869
8	J	1874
7	R	1874
7	J	1879
15	R	1879
15	J	1884
14	R	1884
14	J	1889
13	R	1889
13	J	1894
12	R	1894
12	J	1899
11	R	1899
11	J	1904
10	R	1904
10	J	1909
9	R	1909
9	J	1914
8	R	1914
8	J	1919
7	R	1919
7	J	1924
15	R	1924
15	J	1929
14	R	1929
14	J	1934
13	R	1934
16	J	1939
13	J	1939
16	R	1939
16	W	1939
12	R	1939
12	J	1944
11	R	1944
11	J	1949
10	R	1949
10	J	1954
9	R	1954
9	J	1959
8	R	1959
8	J	1964
7	R	1964
7	J	1969
15	R	1969
15	J	1974
14	R	1974
14	J	1979
13	R	1979
13	J	1984
12	R	1984
12	J	1989
11	R	1989
11	J	1994
10	R	1994
10	J	1999
9	R	1999
9	J	2004
8	R	2004
8	J	2009
7	R	2009
7	J	2014
15	R	2014
15	J	2019
14	R	2019
14	J	2024
13	R	2024
13	J	2029
12	R	2029
12	J	2034
11	R	2034
11	J	2039
10	R	2039
16	J	2044
10	J	2044
16	R	2044
16	W	2044
9	R	2044
9	J	2049
8	R	2049
8	J	2054
7	R	2054
7	J	2059
15	R	2059
15	J	2064
14	R	2064
14	J	2069
13	R	2069
13	J	2074
12	R	2074
12	J	2079
11	R	2079
11	J	2084
10	R	2084
10	J	2089
9	R	2089
9	J	2094
8	R	2094
8	J	2099
7	R	2099
7	J	2104
15	R	2104
15	J	2109
14	R	2109
14	J	2114
13	R	2114
13	J	2119
12	R	2119
12	J	2124
11	R	2124
11	J	2129
10	R	2129
10	J	2134
9	R	2134
9	J	2139
8	R	2139
8	J	2144
7	R	2144
16	J	2149
7	J	2149
16	R	2149
16	W	2149
15	R	2149
15	J	2154
14	R	2154
14	J	2159
13	R	2159
13	J	2164
12	R	2164
12	J	2169
11	R	2169
11	J	2174
10	R	2174
10	J	2179
9	R	2179
9	J	2184
8	R	2184
8	J	2189
7	R	2189
7	J	2194
15	R	2194
15	J	2199
14	R	2199
14	J	2204
13	R	2204
13	J	2209
12	R	2209
12	J	2214
11	R	2214
11	J	2219
10	R	2219
10	J	2224
9	R	2224
9	J	2229
8	R	2229
8	J	2234
7	R	2234
7	J	2239
15	R	2239
15	J	2244
14	R	2244
14	J	2249
13	R	2249
16	J	2254
13	J	2254
16	R	2254
16	W	2254
12	R	2254
12	J	2259
11	R	2259
11	J	2264
10	R	2264
10	J	2269
9	R	2269
9	J	2274
8	R	2274
8	J	2279
7	R	2279
7	J	2284
15	R	2284
15	J	2289
14	R	2289
14	J	2294
13	R	2294
13	J	2299
12	R	2299
12	J	2304
11	R	2304
11	J	2309
10	R	2309
10	J	2314
9	R	2314
9	J	2319
8	R	2319
8	J	2324
7	R	2324
7	J	2329
15	R	2329
15	J	2334
14	R	2334
14	J	2339
13	R	2339
13	J	2344
12	R	2344
12	J	2349
11	R	2349
11	J	2354
10	R	2354
16	J	2359
10	J	2359
16	R	2359
16	W	2359
9	R	2359
9	J	2364
8	R	2364
8	J	2369
7	R	2369
7	J	2374
15	R	2374
15	J	2379
14	R	2379
14	J	2384
13	R	2384
13	J	2389
12	R	2389
12	J	2394
11	R	2394
11	J	2399
10	R	2399
10	J	2404
9	R	2404
9	J	2409
8	R	2409
8	J	2414
7	R	2414
7	J	2419
15	R	2419
15	J	2424
14	R	2424
14	J	2429
13	R	2429
13	J	2434
12	R	2434
12	J	2439
11	R	2439
11	J	2444
10	R	2444
10	J	2449
9	R	2449
9	J	2454
8	R	2454
8	J	2459
7	R	2459
16	J	2464
7	J	2464
16	R	2464
16	W	2464
15	R	2464
15	J	2469
14	R	2469
14	J	2474
13	R	2474
13	J	2479
12	R	2479
12	J	2484
11	R	2484
11	J	2489
10	R	2489
10	J	2494
9	R	2494
9	J	2499
8	R	2499
8	J	2504
7	R	2504
7	J	2509
15	R	2509
15	J	2514
14	R	2514
14	J	2519
13	R	2519
13	J	2524
12	R	2524
12	J	2529
11	R	2529
11	J	2534
10	R	2534
10	J	2539
9	R	2539
9	J	2544
8	R	2544
8	J	2549
7	R	2549
7	J	2554
15	R	2554
15	J	2559
14	R	2559
14	J	2564
13	R	2564
16	J	2569
13	J	2569
16	R	2569
16	W	2569
12	R	2569
12	J	2574
11	R	2574
11	J	2579
10	R	2579
10	J	2584
9	R	2584
9	J	2589
8	R	2589
8	J	2594
7	R	2594
7	J	2599
15	R	2599
15	J	2604
14	R	2604
14	J	2609
13	R	2609
13	J	2614
12	R	2614
12	J	2619
11	R	2619
11	J	2624
10	R	2624
10	J	2629
9	R	2629
9	J	2634
8	R	2634
8	J	2639
7	R	2639
7	J	2644
15	R	2644
15	J	2649
14	R	2649
14	J	2654
13	R	2654
13	J	2659
12	R	2659
12	J	2664
11	R	2664
11	J	2669
10	R	2669
16	J	2674
10	J	2674
16	R	2674
16	W	2674
9	R	2674
9	J	2679
8	R	2679
8	J	2684
7	R	2684
7	J	2689
15	R	2689
15	J	2694
14	R	2694
14	J	2699
13	R	2699
13	J	2704
12	R	2704
12	J	2709
11	R	2709
11	J	2714
10	R	2714
10	J	2719
9	R	2719
9	J	2724
8	R	2724
8	J	2729
7	R	2729
7	J	2734
15	R	2734
15	W	2734
14	R	2734
14	J	2739
13	R	2739
13	J	2744
12	R	2744
12	J	2749
11	R	2749
11	J	2754
10	R	2754
10	J	2759
9	R	2759
9	J	2764
8	R	2764
8	J	2769
7	R	2769
7	J	2774
14	R	2774
16	J	2779
14	J	2779
16	R	2779
16	E	2779
6	J	2779
6	R	2779
6	W	2780
13	R	2780
13	J	2785
12	R	2785
12	J	2790
11	R	2790
11	J	2795
10	R	2795
10	J	2800
9	R	2800
9	J	2805
8	R	2805
8	J	2810
7	R	2810
7	J	2815
14	R	2815
14	J	2820
13	R	2820
13	J	2825
12	R	2825
12	J	2830
11	R	2830
15	J	2835
11	J	2835
15	R	2835
15	W	2835
10	R	2835
10	J	2840
9	R	2840
9	J	2845
8	R	2845
8	J	2850
7	R	2850
7	J	2855
14	R	2855
14	J	2860
13	R	2860
13	J	2865
12	R	2865
12	J	2870
11	R	2870
11	J	2875
10	R	2875
10	J	2880
9	R	2880
9	J	2885
8	R	2885
8	J	2890
7	R	2890
7	J	2895
14	R	2895
14	J	2900
13	R	2900
13	J	2905
12	R	2905
12	J	2910
11	R	2910
11	J	2915
10	R	2915
10	J	2920
9	R	2920
9	J	2925
8	R	2925
8	J	2930
7	R	2930
7	J	2935
14	R	2935
15	J	2940
14	J	2940
15	R	2940
15	W	2940
13	R	2940
13	J	2945
12	R	2945
12	J	2950
11	R	2950
11	J	2955
10	R	2955
10	J	2960
9	R	2960
9	J	2965
8	R	2965
8	J	2970
7	R	2970
7	J	2975
14	R	2975
14	J	2980
13	R	2980
13	J	2985
12	R	2985
12	J	2990
11	R	2990
11	J	2995
10	R	2995
10	J	3000
9	R	3000
9	J	3005
8	R	3005
8	J	3010
7	R	3010
7	J	3015
14	R	3015
14	J	3020
13	R	3020
13	J	3025
12	R	3025
12	J	3030
11	R	3030
11	J	3035
10	R	3035
10	J	3040
9	R	3040
15	J	3045
9	J	3045
15	R	3045
15	W	3045
8	R	3045
8	J	3050
7	R	3050
7	J	3055
14	R	3055
14	J	3060
13	R	3060
13	J	3065
12	R	3065
12	J	3070
11	R	3070
3	J	3075
11	J	3075
3	R	3075
3	W	3078
10	R	3078
10	J	3083
9	R	3083
9	J	3088
8	R	3088
8	J	3093
7	R	3093
7	J	3098
14	R	3098
14	J	3103
13	R	3103
13	J	3108
12	R	3108
12	J	3113
11	R	3113
11	J	3118
10	R	3118
10	J	3123
9	R	3123
9	J	3128
8	R	3128
8	J	3133
7	R	3133
7	J	3138
14	R	3138
14	J	3143
13	R	3143
15	J	3148
13	J	3148
15	R	3148
15	W	3148
12	R	3148
12	J	3153
11	R	3153
11	J	3158
10	R	3158
10	J	3163
9	R	3163
9	J	3168
8	R	3168
8	J	3173
7	R	3173
7	J	3178
14	R	3178
14	J	3183
13	R	3183
13	J	3188
12	R	3188
12	J	3193
11	R	3193
11	J	3198
10	R	3198
10	J	3203
9	R	3203
9	J	3208
8	R	3208
8	J	3213
7	R	3213
7	J	3218
14	R	3218
14	J	3223
13	R	3223
13	J	3228
12	R	3228
12	J	3233
11	R	3233
11	J	3238
10	R	3238
10	J	3243
9	R	3243
9	J	3248
8	R	3248
15	J	3253
8	J	3253
15	R	3253
15	W	3253
7	R	3253
7	J	3258
14	R	3258
14	J	3263
13	R	3263
13	J	3268
12	R	3268
12	J	3273
11	R	3273
11	J	3278
10	R	3278
10	J	3283
9	R	3283
9	J	3288
8	R	3288
8	J	3293
7	R	3293
7	J	3298
14	R	3298
14	J	3303
13	R	3303
13	J	3308
12	R	3308
12	J	3313
11	R	3313
11	J	3318
10	R	3318
10	J	3323
9	R	3323
9	J	3328
8	R	3328
8	J	3333
7	R	3333
7	J	3338
14	R	3338
14	J	3343
13	R	3343
13	J	3348
12	R	3348
12	J	3353
11	R	3353
15	J	3358
11	J	3358
15	R	3358
15	W	3358
10	R	3358
10	J	3363
9	R	3363
9	J	3368
8	R	3368
8	J	3373
7	R	3373
7	J	3378
14	R	3378
14	J	3383
13	R	3383
13	J	3388
12	R	3388
12	J	3393
11	R	3393
11	J	3398
10	R	3398
10	J	3403
9	R	3403
9	J	3408
8	R	3408
8	J	3413
7	R	3413
7	J	3418
14	R	3418
14	J	3423
13	R	3423
13	J	3428
12	R	3428
12	J	3433
11	R	3433
11	J	3438
10	R	3438
10	J	3443
9	R	3443
9	J	3448
8	R	3448
8	J	3453
7	R	3453
7	J	3458
14	R	3458
15	J	3463
14	J	3463
15	R	3463
15	W	3463
13	R	3463
13	J	3468
12	R	3468
12	J	3473
11	R	3473
11	J	3478
10	R	3478
10	J	3483
9	R	3483
9	J	3488
8	R	3488
8	J	3493
7	R	3493
7	J	3498
14	R	3498
14	J	3503
13	R	3503
13	J	3508
12	R	3508
12	J	3513
11	R	3513
11	J	3518
10	R	3518
10	J	3523
9	R	3523
9	J	3528
8	R	3528
8	J	3533
7	R	3533
7	J	3538
14	R	3538
14	W	3538
13	R	3538
13	J	3543
12	R	3543
12	J	3548
11	R	3548
11	J	3553
10	R	3553
10	J	3558
9	R	3558
9	J	3563
8	R	3563
15	J	3568
8	J	3568
15	R	3568
15	E	3568
6	J	3568
6	R	3568
6	W	3569
7	R	3569
7	J	3574
13	R	3574
13	J	3579
12	R	3579
12	J	3584
11	R	3584
11	J	3589
10	R	3589
10	J	3594
9	R	3594
9	J	3599
8	R	3599
8	J	3604
7	R	3604
7	J	3609
13	R	3609
13	J	3614
12	R	3614
12	J	3619
11	R	3619
11	J	3624
10	R	3624
10	J	3629
9	R	3629
9	J	3634
8	R	3634
14	J	3639
8	J	3639
14	R	3639
14	W	3639
7	R	3639
7	J	3644
13	R	3644
13	J	3649
12	R	3649
12	J	3654
11	R	3654
11	J	3659
10	R	3659
10	J	3664
9	R	3664
9	J	3669
8	R	3669
8	J	3674
7	R	3674
7	J	3679
13	R	3679
13	J	3684
12	R	3684
12	J	3689
11	R	3689
11	J	3694
10	R	3694
10	J	3699
9	R	3699
9	J	3704
8	R	3704
8	J	3709
7	R	3709
7	J	3714
13	R	3714
13	J	3719
12	R	3719
12	J	3724
11	R	3724
11	J	3729
10	R	3729
10	J	3734
9	R	3734
9	J	3739
8	R	3739
14	J	3744
8	J	3744
14	R	3744
14	W	3744
7	R	3744
7	J	3749
13	R	3749
13	J	3754
12	R	3754
12	J	3759
11	R	3759
11	J	3764
10	R	3764
10	J	3769
9	R	3769
9	J	3774
8	R	3774
8	J	3779
7	R	3779
7	J	3784
13	R	3784
13	J	3789
12	R	3789
12	J	3794
11	R	3794
11	J	3799
10	R	3799
10	J	3804
9	R	3804
9	J	3809
8	R	3809
8	J	3814
7	R	3814
7	J	3819
13	R	3819
13	J	3824
12	R	3824
12	J	3829
11	R	3829
11	J	3834
10	R	3834
10	J	3839
9	R	3839
9	J	3844
8	R	3844
14	J	3849
8	J	3849
14	R	3849
14	W	3849
7	R	3849
7	J	3854
13	R	3854
13	J	3859
12	R	3859
12	J	3864
11	R	3864
11	J	3869
10	R	3869
10	J	3874
9	R	3874
9	J	3879
8	R	3879
8	J	3884
7	R	3884
7	J	3889
13	R	3889
13	J	3894
12	R	3894
12	J	3899
11	R	3899
11	J	3904
10	R	3904
10	J	3909
9	R	3909
9	J	3914
8	R	3914
8	J	3919
7	R	3919
7	J	3924
13	R	3924
13	J	3929
12	R	3929
12	J	3934
11	R	3934
11	J	3939
10	R	3939
10	J	3944
9	R	3944
9	J	3949
8	R	3949
14	J	3954
8	J	3954
14	R	3954
14	W	3954
7	R	3954
7	J	3959
13	R	3959
13	J	3964
12	R	3964
12	J	3969
11	R	3969
11	J	3974
10	R	3974
10	J	3979
9	R	3979
9	J	3984
8	R	3984
8	J	3989
7	R	3989
7	J	3994
13	R	3994
13	J	3999
12	R	3999
12	J	4004
11	R	4004
11	J	4009
10	R	4009
10	J	4014
9	R	4014
9	J	4019
8	R	4019
8	J	4024
7	R	4024
7	J	4029
13	R	4029
13	J	4034
12	R	4034
12	J	4039
11	R	4039
11	J	4044
10	R	4044
10	J	4049
9	R	4049
9	J	4054
8	R	4054
14	J	4059
8	J	4059
14	R	4059
14	W	4059
7	R	4059
7	J	4064
13	R	4064
13	J	4069
12	R	4069
12	J	4074
11	R	4074
11	J	4079
10	R	4079
10	J	4084
9	R	4084
9	J	4089
8	R	4089
8	J	4094
7	R	4094
7	J	4099
13	R	4099
13	J	4104
12	R	4104
12	J	4109
11	R	4109
11	J	4114
10	R	4114
10	J	4119
9	R	4119
9	J	4124
8	R	4124
8	J	4129
7	R	4129
7	J	4134
13	R	4134
13	J	4139
12	R	4139
12	J	4144
11	R	4144
11	J	4149
10	R	4149
10	J	4154
9	R	4154
9	J	4159
8	R	4159
14	J	4164
8	J	4164
14	R	4164
14	W	4164
7	R	4164
7	J	4169
13	R	4169
13	J	4174
12	R	4174
12	J	4179
11	R	4179
11	J	4184
10	R	4184
10	J	4189
9	R	4189
9	J	4194
8	R	4194
8	J	4199
7	R	4199
7	J	4204
13	R	4204
13	J	4209
12	R	4209
12	J	4214
11	R	4214
11	J	4219
10	R	4219
10	J	4224
9	R	4224
9	J	4229
8	R	4229
8	J	4234
7	R	4234
7	J	4239
13	R	4239
13	W	4239
12	R	4239
12	J	4244
11	R	4244
11	J	4249
10	R	4249
10	J	4254
9	R	4254
9	J	4259
8	R	4259
8	J	4264
7	R	4264
14	J	4269
7	J	4269
14	R	4269
14	E	4269
6	J	4269
6	R	4269
6	W	4270
12	R	4270
12	J	4275
11	R	4275
11	J	4280
10	R	4280
10	J	4285
9	R	4285
9	J	4290
8	R	4290
8	J	4295
7	R	4295
7	J	4300
12	R	4300
12	J	4305
11	R	4305
11	J	4310
10	R	4310
10	J	4315
9	R	4315
9	J	4320
8	R	4320
8	J	4325
7	R	4325
7	J	4330
12	R	4330
12	J	4335
11	R	4335
13	J	4340
11	J	4340
13	R	4340
13	W	4340
10	R	4340
10	J	4345
9	R	4345
9	J	4350
8	R	4350
8	J	4355
7	R	4355
7	J	4360
12	R	4360
12	J	4365
11	R	4365
11	J	4370
10	R	4370
10	J	4375
9	R	4375
9	J	4380
8	R	4380
8	J	4385
7	R	4385
7	J	4390
12	R	4390
12	J	4395
11	R	4395
11	J	4400
10	R	4400
10	J	4405
9	R	4405
9	J	4410
8	R	4410
8	J	4415
7	R	4415
7	J	4420
12	R	4420
12	J	4425
11	R	4425
11	J	4430
10	R	4430
10	J	4435
9	R	4435
9	J	4440
8	R	4440
13	J	4445
8	J	4445
13	R	4445
13	W	4445
7	R	4445
7	J	4450
12	R	4450
12	J	4455
11	R	4455
11	J	4460
10	R	4460
10	J	4465
9	R	4465
9	J	4470
8	R	4470
8	J	4475
7	R	4475
7	J	4480
12	R	4480
12	J	4485
11	R	4485
11	J	4490
10	R	4490
10	J	4495
9	R	4495
9	J	4500
8	R	4500
8	J	4505
7	R	4505
7	J	4510
12	R	4510
12	J	4515
11	R	4515
11	J	4520
10	R	4520
10	J	4525
9	R	4525
9	J	4530
8	R	4530
8	J	4535
7	R	4535
7	J	4540
12	R	4540
12	J	4545
11	R	4545
13	J	4550
11	J	4550
13	R	4550
13	W	4550
10	R	4550
10	J	4555
9	R	4555
9	J	4560
8	R	4560
8	J	4565
7	R	4565
7	J	4570
12	R	4570
12	J	4575
11	R	4575
11	J	4580
10	R	4580
10	J	4585
9	R	4585
9	J	4590
8	R	4590
8	J	4595
7	R	4595
7	J	4600
12	R	4600
12	J	4605
11	R	4605
11	J	4610
10	R	4610
10	J	4615
9	R	4615
9	J	4620
8	R	4620
8	J	4625
7	R	4625
7	J	4630
12	R	4630
12	J	4635
11	R	4635
11	J	4640
10	R	4640
10	J	4645
9	R	4645
9	J	4650
8	R	4650
13	J	4655
8	J	4655
13	R	4655
13	W	4655
7	R	4655
7	J	4660
12	R	4660
12	J	4665
11	R	4665
11	J	4670
10	R	4670
10	J	4675
9	R	4675
9	J	4680
8	R	4680
8	J	4685
7	R	4685
7	J	4690
12	R	4690
12	J	4695
11	R	4695
11	J	4700
10	R	4700
10	J	4705
9	R	4705
9	J	4710
8	R	4710
8	J	4715
7	R	4715
7	J	4720
12	R	4720
12	J	4725
11	R	4725
11	J	4730
10	R	4730
10	J	4735
9	R	4735
9	J	4740
8	R	4740
8	J	4745
7	R	4745
7	J	4750
12	R	4750
12	J	4755
11	R	4755
13	J	4760
11	J	4760
13	R	4760
13	W	4760
10	R	4760
10	J	4765
9	R	4765
9	J	4770
8	R	4770
8	J	4775
7	R	4775
7	J	4780
12	R	4780
12	J	4785
11	R	4785
11	J	4790
10	R	4790
10	J	4795
9	R	4795
9	J	4800
8	R	4800
8	J	4805
7	R	4805
7	J	4810
12	R	4810
12	W	4810
11	R	4810
11	J	4815
10	R	4815
10	J	4820
9	R	4820
9	J	4825
8	R	4825
8	J	4830
7	R	4830
7	J	4835
11	R	4835
11	J	4840
10	R	4840
10	J	4845
9	R	4845
9	J	4850
8	R	4850
8	J	4855
7	R	4855
7	J	4860
11	R	4860
13	J	4865
11	J	4865
13	R	4865
13	E	4865
6	J	4865
6	R	4865
6	W	4866
10	R	4866
10	J	4871
9	R	4871
9	J	4876
8	R	4876
8	J	4881
7	R	4881
7	J	4886
11	R	4886
11	J	4891
10	R	4891
10	J	4896
9	R	4896
9	J	4901
8	R	4901
8	J	4906
7	R	4906
12	J	4911
7	J	4911
12	R	4911
12	W	4911
11	R	4911
11	J	4916
10	R	4916
10	J	4921
9	R	4921
9	J	4926
8	R	4926
8	J	4931
7	R	4931
7	J	4936
11	R	4936
11	J	4941
10	R	4941
10	J	4946
9	R	4946
9	J	4951
8	R	4951
8	J	4956
7	R	4956
7	J	4961
11	R	4961
11	J	4966
10	R	4966
10	J	4971
9	R	4971
9	J	4976
8	R	4976
8	J	4981
7	R	4981
7	J	4986
11	R	4986
11	J	4991
10	R	4991
10	J	4996
9	R	4996
9	J	5001
8	R	5001
8	J	5006
7	R	5006
7	J	5011
11	R	5011
12	J	5016
11	J	5016
12	R	5016
12	W	5016
10	R	5016
10	J	5021
9	R	5021
9	J	5026
8	R	5026
8	J	5031
7	R	5031
7	J	5036
11	R	5036
11	J	5041
10	R	5041
10	J	5046
9	R	5046
9	J	5051
8	R	5051
8	J	5056
7	R	5056
7	J	5061
11	R	5061
11	J	5066
10	R	5066
10	J	5071
9	R	5071
9	J	5076
8	R	5076
8	J	5081
7	R	5081
7	J	5086
11	R	5086
11	J	5091
10	R	5091
10	J	5096
9	R	5096
9	J	5101
8	R	5101
8	J	5106
7	R	5106
7	J	5111
11	R	5111
11	J	5116
10	R	5116
12	J	5121
10	J	5121
12	R	5121
12	W	5121
9	R	5121
9	J	5126
8	R	5126
8	J	5131
7	R	5131
7	J	5136
11	R	5136
11	J	5141
10	R	5141
10	J	5146
9	R	5146
9	J	5151
8	R	5151
8	J	5156
7	R	5156
7	J	5161
11	R	5161
11	J	5166
10	R	5166
10	J	5171
9	R	5171
9	J	5176
8	R	5176
8	J	5181
7	R	5181
7	J	5186
11	R	5186
11	J	5191
10	R	5191
10	J	5196
9	R	5196
9	J	5201
8	R	5201
8	J	5206
7	R	5206
7	J	5211
11	R	5211
11	J	5216
10	R	5216
10	J	5221
9	R	5221
12	J	5226
9	J	5226
12	R	5226
12	W	5226
8	R	5226
8	J	5231
7	R	5231
7	J	5236
11	R	5236
11	J	5241
10	R	5241
10	J	5246
9	R	5246
9	J	5251
8	R	5251
8	J	5256
7	R	5256
7	J	5261
11	R	5261
11	J	5266
